view_support,directed_neighbor_hits,mean_neighbor_rank,mean_distance,shared_author,same_location_exact,left_sample_id,left_paper_group,left_doi,left_sample_label,left_matrix,left_filler,left_surface_treatment,left_process_family,left_sequence,left_authors,left_location,right_sample_id,right_paper_group,right_doi,right_sample_label,right_matrix,right_filler,right_surface_treatment,right_process_family,right_sequence,right_authors,right_location
16,29,3.1379310344827585,0.18025156906966505,False,False,l261-s2-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s4-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,3.1724137931034484,0.17789175541236482,False,False,l261-s5-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s2-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,3.2758620689655173,0.17993039046895914,False,False,l261-s3-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s4-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,3.310344827586207,0.1775705788669915,False,False,l261-s6-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s2-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,3.896551724137931,0.18057497359555344,False,False,l261-s2-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s5-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,3.9310344827586206,0.17821515891058692,False,False,l261-s5-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s3-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.0344827586206895,0.1802537970501801,False,False,l261-s3-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s5-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.068965517241379,0.17789398287904673,False,False,l261-s6-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s3-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.068965517241379,0.17993039046895914,False,False,l261-s4-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s5-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.103448275862069,0.1775705788669915,False,False,l261-s7-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s3-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.137931034482759,0.1802537970501801,False,False,l261-s4-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s4-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.172413793103448,0.17789398287904673,False,False,l261-s7-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s2-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.275862068965517,0.18025156906966505,False,False,l261-s5-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s4-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,4.413793103448276,0.17993039046895914,False,False,l261-s6-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s4-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,5.0344827586206895,0.18057497359555344,False,False,l261-s5-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s5-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,5.172413793103448,0.1802537970501801,False,False,l261-s6-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s5-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,5.206896551724138,0.17993039046895914,False,False,l261-s7-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s5-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,5.275862068965517,0.1802537970501801,False,False,l261-s7-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,ATBN,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s4-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,5.275862068965517,0.277810851047779,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s10-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,26,3.4615384615384617,0.2401495759303753,True,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s1-bailey-2019,article:l385,unpublished-initial-create, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
