,logS,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
sample_398,-2.28,9.130243764172336,0.3228703703703706,9.130243764172336,0.3228703703703706,0.6020160700037417,144.17299999999997,136.10899999999998,144.057514876,54,0,0.11571652460771858,-0.507943524733119,0.507943524733119,0.11571652460771858,0.8181818181818182,1.5454545454545454,2.3636363636363638,2.8289012156206956,379.28449039867843,7.681798275874712,5.988665479827339,5.988665479827339,5.360173345306137,3.5389909386521907,3.5389909386521907,2.5314535723606113,2.5314535723606113,1.7330488189695572,1.7330488189695572,1.1767176965349277,1.1767176965349277,-1.5,487.8529731213885,6.22562358276644,2.274078478002378,1.0493060628195763,64.90730140342819,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,22.90518256585281,0.0,0.0,5.106527394840706,10.772448428929591,0.0,0.0,0.0,0.0,0.0,42.46456947923127,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,10.772448428929591,0.0,12.13273413692322,30.33183534230805,0.0,5.106527394840706,0.0,0.0,0.0,11.36431783824641,0.0,0.3228703703703706,13.31281179138322,0.0,0.0,0.0,0.0,11,1,1,0,0,0,2,0,2,1,1,1,0,0,0,0,2,2.5454,45.61280000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_399,-2.28,10.62212962962963,-2.025277777777778,10.62212962962963,1.0387962962962967,0.26972234881555607,173.084,170.05999999999997,173.007270196,64,0,0.36637281403606275,-0.2712355588884215,0.36637281403606275,0.2712355588884215,1.1666666666666667,1.5833333333333333,1.9166666666666667,2.878898348986729,264.4179197494528,9.300964908321225,5.565805317008899,5.565805317008899,5.519744507803582,2.8130699663026926,2.8130699663026926,1.9955162524266448,1.9955162524266448,1.180977620914921,1.180977620914921,0.7023023278685233,0.7023023278685233,-1.9899999999999998,348.7750033548645,8.1099000999001,2.5658333085515714,1.2135037601727214,65.06551260733733,0.0,0.0,0.0,0.0,0.0,23.887314800189042,30.336969844921878,4.794537184071822,0.0,0.0,0.0,0.0,4.923311048817671,0.0,19.306922601033136,17.845473971041084,0.0,10.633577208012662,0.0,6.041840829147961,0.0,10.114318268765572,0.0,0.0,10.633577208012662,4.794537184071822,0.0,0.0,28.810625849006712,9.589074368143644,10.114318268765572,0.0,0.0,0.0,0.0,0.0,118.41,28.810625849006712,24.49792982098104,0.0,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,0.0,0.0,40.59194444444445,13.233703703703705,0.0,-2.4282407407407405,-3.0640740740740746,0.0,0.0,0.0,0.25,12,2,8,0,1,1,0,0,0,5,2,8,1,0,1,1,1,-2.0023,32.4638,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sample_400,-2.29,2.351388888888889,1.2894444444444444,2.351388888888889,1.2894444444444444,0.4155697992996972,169.993,162.937,169.959248224,26,0,-0.0007353058724687204,-0.08638675432045004,0.08638675432045004,0.0007353058724687204,1.75,2.0,2.0,1.9747448713915894,5.245112497836532,3.414213562373095,2.7921780353823222,4.949676326558644,1.914213562373095,1.4743680230989717,2.9999496951881373,0.6889822365046134,1.7677313820927743,0.18898223650461354,1.2677313820927745,0.0,0.0,0.73,6.854752972273345,4.730000000000001,3.7300000000000018,2.7300000000000018,40.7309733776664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.51460782675868,10.84837402522042,0.0,0.0,0.0,22.590870627068057,0.0,0.0,0.0,13.344558822616634,4.42755240229441,0.0,0.0,0.0,0.0,0.0,0.0,22.590870627068057,4.42755240229441,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84837402522042,0.0,0.0,29.51460782675868,0.0,1.2894444444444444,2.351388888888889,0.0,0.0,0.0,0.0,0.0,1.306111111111111,2.1730555555555555,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8314,29.17799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_401,-2.3,10.031994126354245,-0.6699088246409672,10.031994126354245,0.33701814058956914,0.5811557038471341,144.214,128.08599999999998,144.115029752,60,0,0.30283955653217365,-0.481230389785217,0.481230389785217,0.30283955653217365,1.2,1.8,2.3,2.838589121813916,89.25838096618138,7.819990956308912,6.598102573083107,6.598102573083107,4.770055610029662,3.9883911147617317,3.9883911147617317,2.557952105596448,2.557952105596448,1.4941955573808654,1.4941955573808654,0.8797791157461863,0.8797791157461863,-0.53,142.19516056908168,9.47,6.588063754427392,7.470000000000003,62.24960168084558,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,45.448666937246685,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,19.26246486877803,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.031994126354245,8.270004172965482,0.0,-0.6699088246409672,0.0,5.884581443688586,2.14999574829932,0.0,0.875,10,1,2,0,0,0,0,0,0,1,1,2,6,0,0,0,0,2.4314999999999998,41.0118,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
sample_402,-2.3,11.254174151173835,-2.722596765558075,11.254174151173835,0.43882751917639506,0.7242833393045806,308.36100000000005,291.225,308.030587654,102,0,0.3800444839234029,-0.4241282066165725,0.4241282066165725,0.3800444839234029,1.1666666666666667,1.6666666666666667,2.0555555555555554,2.809298823967879,436.8613640932749,13.596011838247808,10.620317977414736,13.147738330270105,8.504149058184817,5.526391027543254,9.640507833958951,3.2995785133772353,7.614271267461302,1.9472989883407148,5.322660075577056,1.2274399835023575,3.829769207117984,-0.2600000000000001,8015.473437137421,15.79636978579481,7.358740369731341,4.782741287189473,115.35093168678955,4.5237471617118175,5.749511833283905,0.0,0.0,0.0,6.718607232363179,13.256392815588104,0.0,0.0,0.0,0.0,38.112942673227685,33.75767779057214,13.213763929025836,17.78013997729992,29.325032363906132,0.0,0.0,0.0,18.742957874899023,19.469533112537242,24.26546827384644,0.0,5.749511833283905,4.5237471617118175,0.0,5.749511833283905,6.718607232363179,23.67843160470171,31.65391945496659,0.0,13.847474399381248,29.160951749364216,0.0,0.0,0.0,44.760000000000005,17.518176275267486,4.208898492164469,0.0,0.0,18.963275762309742,4.895483475517775,0.0,30.52123745735784,13.847474399381248,0.0,25.3780975737741,27.600201645504903,5.251027231880406,0.739325449315529,0.0,0.0,0.5642901234567903,6.914350277147896,1.6256229660073906,1.8351348381111796,-1.0021747536463146,0.45454545454545453,18,0,4,0,0,0,1,0,1,5,0,7,7,0,0,0,1,3.1003000000000016,76.93940000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_403,-2.31,11.994074074074074,-1.6514814814814816,11.994074074074074,0.2762037037037035,0.3019884488134718,150.074,148.058,150.009262944,54,0,0.1940946769032184,-0.20678312510967276,0.20678312510967276,0.1940946769032184,0.8,1.2,1.6,3.310532874722407,232.91988337222986,7.723614639131599,4.666558430416161,4.666558430416161,4.6090609052806215,2.4106294843977065,2.4106294843977065,1.6834171893375045,1.6834171893375045,0.9485883262963465,0.9485883262963465,0.5245893946264945,0.5245893946264945,-1.06,153.18156034003755,7.051856823266219,2.283867427599502,1.0970619828712438,54.09354473120191,0.0,5.817220841045895,17.451662523137685,0.0,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,12.13273413692322,0.0,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,35.4016175011068,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,23.26888336418358,0.0,12.13273413692322,0.0,0.0,0.0,0.0,23.26888336418358,17.56166019069928,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92648148148148,0.0,0.0,0.0,0.0,-5.812222222222223,0.5524074074074072,0.0,0.0,0.0,0.0,10,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,1,2.2430000000000003,26.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_404,-2.31,4.826388888888888,-1.6111111111111107,4.826388888888888,1.6111111111111107,0.4697955363527546,153.823,153.823,151.87541072,32,0,0.26568521128753525,-0.06642130282188381,0.26568521128753525,0.06642130282188381,0.8,0.8,0.8,3.0237157840738176,19.11941547876375,4.5,2.011857892036909,5.035573676110727,2.0,0.7559289460184544,2.2677868380553634,0.42857142857142844,3.857142857142857,0.0,0.0,0.0,0.0,1.16,3.6096404744368114,6.16,1.7418482569208207,38.291985731272305,49.952315935356246,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-1.6111111111111107,19.305555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.5529,26.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_405,-2.32,11.022453703703704,-0.25638888888888856,11.022453703703704,0.25638888888888856,0.601336802799046,150.177,140.09699999999998,150.06807956,58,0,0.33760712680806904,-0.4623913259160252,0.4623913259160252,0.33760712680806904,1.3636363636363635,2.0,2.5454545454545454,2.6930079504145,228.57786591623355,8.104448006685086,6.410354708062404,6.410354708062404,5.342535255101096,3.5647138087681833,3.5647138087681833,2.0864955842419235,2.0864955842419235,1.2849232447891443,1.2849232447891443,0.788663298121544,0.788663298121544,-1.31,380.17580046477946,7.793199174406604,3.7604813030666033,2.075224641853074,65.80129679223742,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.19910120538483,19.056471336613843,0.0,12.170333456209914,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.923737199690624,6.606881964512918,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,4.736862953800049,0.0,17.28172587545944,30.33183534230805,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,12.170333456209914,0.0,0.0,19.056471336613843,18.19910120538483,0.0,4.736862953800049,4.788981481481482,0.0,11.022453703703704,0.0,0.6058796296296298,-0.25638888888888856,8.955574452003024,0.0,2.216832955404384,0.0,0.2222222222222222,11,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,1.8633,42.39850000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_406,-2.32,9.81423611111111,-0.03125000000000022,9.81423611111111,0.03125000000000022,0.5667995799649952,154.253,136.10899999999998,154.135765196,64,0,0.06013839931464249,-0.39252958940800836,0.39252958940800836,0.06013839931464249,1.2727272727272727,1.9090909090909092,2.090909090909091,2.396254979141823,185.3117986128446,8.276020881938894,7.723234477438853,7.723234477438853,4.982998800364114,4.663847420921649,4.663847420921649,5.126253365490667,5.126253365490667,4.747957299492931,4.747957299492931,3.161512944719373,3.161512944719373,-0.04,358.4046217430992,7.600932428048904,1.8200897383602357,0.6583905214029607,68.80630150253657,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,36.010351853732985,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,16.747886984954953,46.1376428555982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,16.747886984954953,40.0336764678499,0.0,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,11.518956857145081,5.41499046939678,12.338727669087403,12.841643245852019,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,9.81423611111111,0.6012731481481481,0.7800925925925923,0.0,3.575787037037037,6.895277777777778,0.0,1.0,11,1,1,2,0,2,0,0,0,1,1,1,0,2,0,2,2,2.1935000000000002,45.23580000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_407,-2.32,12.401340073066264,-3.696885511148903,12.401340073066264,0.14121451667086626,0.7227517735358318,314.37000000000006,300.25800000000004,314.08374668799996,112,0,0.2625492326886846,-0.3987277171275084,0.3987277171275084,0.2625492326886846,0.9545454545454546,1.6363636363636365,2.3181818181818183,1.940404327828654,871.4206209073056,15.579139501373252,11.547375292667018,12.363871873594745,10.560480075219148,6.539728519136152,8.022891766730543,4.638335341900422,6.320737583309938,3.0728252004954633,4.44346012972456,1.999176913114428,3.0412553054320153,-2.799999999999999,145235.92400687598,14.150516197935211,5.531196581196583,2.7932278903987537,127.80335376162176,5.733667477162185,5.817862777835028,0.0,0.0,10.023291153407584,0.0,4.722094864452088,13.099599919474123,5.098681808301038,0.0,18.19910120538483,36.39820241076966,11.753753343145172,16.779713321814413,8.417796984328938,21.528540205926173,0.0,9.780484743446223,0.0,4.895483475517775,10.455762341614273,66.86051425622918,0.0,5.687386274683562,10.455762341614273,11.50524905251859,0.0,0.0,18.19828172777516,10.023291153407584,0.0,0.0,71.75599773174696,0.0,5.687386274683562,0.0,90.00999999999999,10.023291153407584,8.417796984328938,0.0,4.895483475517775,11.50524905251859,5.687386274683562,23.01138064368148,18.19910120538483,30.33183534230805,9.820776672753126,5.733667477162185,28.85832136558327,0.0,0.14121451667086626,4.14811056521374,6.85064045490293,0.36391203703703723,16.882469493551763,1.5355504115226337,0.0,-3.696885511148903,0.0,22,3,6,0,0,0,2,1,3,5,2,7,4,0,0,0,3,2.2553,85.2269,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sample_408,-2.33,11.25182634164777,-0.2899537037037032,11.25182634164777,0.2899537037037032,0.5685826396083031,179.21899999999997,166.11499999999998,179.094628656,70,0,0.3376196486138456,-0.4621081531843226,0.4621081531843226,0.3376196486138456,1.3846153846153846,2.0,2.5384615384615383,2.611171250638134,279.48114931490306,9.681798275874712,7.617461489248952,7.617461489248952,6.236382105218448,4.264072545885956,4.264072545885956,2.757927659022749,2.757927659022749,1.5836664295139553,1.5836664295139553,0.8972954514511609,0.8972954514511609,-1.5099999999999998,912.2320628762052,9.577032201914708,4.499571342364573,2.780670678629494,77.50612960364676,10.470530430962235,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.923737199690624,30.686289896772447,5.687386274683562,12.170333456209914,9.53140013787187,11.656691562635412,0.0,0.0,0.0,13.344558822616634,12.340549441675103,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.576187252464766,4.736862953800049,0.0,23.70254749838545,24.26546827384644,0.0,0.0,0.0,52.32,0.0,4.794537184071822,0.0,5.969305287951849,17.857719730893475,6.4208216229260096,0.0,24.26546827384644,6.923737199690624,0.0,10.470530430962235,4.937342214663643,0.0,11.25182634164777,0.0,6.66436140505585,-0.2899537037037032,6.686241496598639,0.8340401392038297,2.4161421065339717,0.0,0.3,13,2,3,0,0,0,1,0,1,3,1,3,3,0,0,0,1,1.8356,51.42790000000003,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_409,-2.33,10.633985260770976,-0.4201851851851848,10.633985260770976,0.4201851851851848,0.31368812641161975,151.16899999999998,142.09699999999998,151.074561908,58,0,0.332847152574047,-0.3069128275035048,0.332847152574047,0.3069128275035048,1.2727272727272727,1.9090909090909092,2.4545454545454546,2.57930229200732,234.70081897264765,8.104448006685086,5.872349905601619,5.872349905601619,5.325698502695489,3.1534828823497043,3.1534828823497043,1.964487116313777,1.964487116313777,1.1627520207016113,1.1627520207016113,0.6886649264579412,0.6886649264579412,-1.5499999999999998,370.93558073874095,7.555820105820105,3.5773240403501068,2.267970677892292,64.36761841840111,5.316788604006331,0.0,0.0,0.0,0.0,6.031114512338072,5.425791397110385,10.63720745433806,0.0,0.0,18.19910120538483,12.13273413692322,5.687386274683562,0.0,4.794537184071822,11.718500787021634,0.0,5.425791397110385,5.842670270266239,0.0,5.316788604006331,30.33183534230805,0.0,0.0,16.585250271382954,10.481923458755384,0.0,0.0,6.031114512338072,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,67.14999999999999,6.031114512338072,4.794537184071822,0.0,0.0,0.0,5.687386274683562,0.0,12.13273413692322,23.624892602495215,5.316788604006331,5.842670270266239,0.0,0.0,10.633985260770976,2.5165277777777777,2.681407785336357,4.8578363567649285,8.643576152683297,0.0,0.0,0.0,0.0,11,4,4,0,0,0,1,0,1,2,3,4,1,0,0,0,1,0.6818,42.78380000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sample_410,-2.34,10.852037037037038,-0.5249074074074074,10.852037037037038,0.056157407407407156,0.6143884490200855,152.14899999999997,144.08499999999998,152.047344116,58,0,0.3411321188257538,-0.5070528008609642,0.5070528008609642,0.3411321188257538,1.4545454545454546,2.090909090909091,2.6363636363636362,3.0326621558006566,267.7946100817276,8.267584713501616,6.073111253186188,6.073111253186188,5.253218857624055,3.1174536478673316,3.1174536478673316,2.00873068223107,2.00873068223107,1.309358947710324,1.309358947710324,0.7562084325647941,0.7562084325647941,-1.51,338.8835334198964,7.595374077976819,3.0531381005525,1.490370509139573,64.23058843003683,9.843390348640755,11.3129633249809,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,12.13273413692322,0.0,7.109797541277533,14.637927532712576,5.969305287951849,0.0,0.0,0.0,0.0,7.109797541277533,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,18.18563022407009,4.736862953800049,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,46.53,5.969305287951849,4.794537184071822,0.0,11.3129633249809,0.0,0.0,19.242531678200752,12.13273413692322,0.0,4.736862953800049,5.106527394840706,4.4181481481481475,0.0,10.852037037037038,9.111203703703703,0.1898148148148151,-0.5810648148148145,6.237268518518519,0.0,0.0,1.2725925925925925,0.125,11,1,3,0,0,0,1,0,1,3,1,3,1,0,0,0,1,1.1787999999999998,39.446300000000015,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_411,-2.34,9.008209876543209,-0.13172839506172784,9.008209876543209,0.13172839506172784,0.676127858458076,197.44799999999998,194.424,195.924947756,54,0,0.15236011963259538,-0.5048259317440998,0.5048259317440998,0.15236011963259538,1.0,1.4,1.8,3.310532874722407,236.16499587006643,7.723614639131599,4.735807552906891,7.003594390962255,4.6090609052806215,2.4452540456430714,3.5791474646707533,1.7180417505828702,2.9688777845360663,0.9816656800962112,1.7761145480185125,0.5345846445042866,1.3515622748040934,-0.1100000000000001,153.18156034003755,7.991112234580385,2.868476365519269,1.4834320321309065,73.135435552338,5.106527394840706,0.0,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,12.13273413692322,5.022633313741326,10.045266627482652,5.106527394840706,34.802819670697545,0.0,0.0,0.0,0.0,0.0,27.2006340781472,0.0,5.749511833283905,0.0,0.0,5.749511833283905,34.802819670697545,5.106527394840706,0.0,0.0,0.0,12.13273413692322,15.067899941223978,0.0,0.0,20.23,0.0,0.0,0.0,15.794778460766558,5.022633313741326,0.0,12.13273413692322,0.0,0.0,0.0,39.909347065538256,0.0,16.5429012345679,0.0,9.746913580246915,0.0,-0.13172839506172784,2.8419135802469135,0.0,0.0,0.0,0.0,10,1,1,0,0,0,1,0,1,1,1,4,0,0,0,0,1,3.3523999999999994,43.13680000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
