,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y1,y2
400,0.2,0.18,0.0,0.18,0.0,0.26,0.0,0.18,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.9,0.7,1.2,3.1,0.6,28.0,20.0,16.0,18.0,11.0,12.0,10.0,26.0,24.0,24.0,357.7513215746119,870.0760004763526
401,0.08,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.0,0.0,1.0,0.0,1.0,1.2,2.0,2.1,0.4,1.4,28.0,15.0,13.0,17.0,20.0,18.0,15.0,22.0,22.0,22.0,311.9600910160339,481.07800006396667
402,0.26,0.0,0.21,0.19,0.17,0.0,0.16,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.5,0.1,0.3,3.8,3.0,14.0,29.0,23.0,18.0,26.0,24.0,14.0,30.0,18.0,19.0,355.0269529072088,760.4829999614285
403,0.26,0.2,0.19,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.4,0.5,0.2,0.6,18.0,27.0,18.0,21.0,16.0,18.0,21.0,22.0,25.0,26.0,243.15184585117146,370.80999992041296
404,0.18,0.0,0.27,0.18,0.22,0.16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.4,0.9,1.1,1.3,0.8,15.0,29.0,18.0,11.0,28.0,13.0,22.0,13.0,14.0,22.0,419.73085799575057,786.4569900904069
405,0.0,0.16,0.0,0.0,0.18,0.0,0.18,0.19,0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.9,4.7,0.3,0.8,0.5,19.0,10.0,10.0,29.0,28.0,28.0,17.0,17.0,12.0,16.0,437.89164100999255,842.6260111174489
406,0.2,0.0,0.0,0.0,0.2,0.0,0.28,0.0,0.16,0.15,1.0,0.0,1.0,0.0,0.0,3.2,2.0,1.7,1.9,0.9,27.0,17.0,25.0,18.0,12.0,11.0,14.0,19.0,16.0,24.0,349.51220901315753,532.4050040453984
407,0.13,0.22,0.0,0.0,0.0,0.25,0.27,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,2.6,3.0,0.1,3.0,0.5,25.0,28.0,15.0,10.0,17.0,11.0,26.0,30.0,25.0,19.0,396.3986071143489,677.8719999682858
408,0.0,0.0,0.18,0.21,0.2,0.0,0.21,0.0,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,5.0,0.6,1.8,22.0,16.0,18.0,24.0,13.0,16.0,20.0,17.0,28.0,17.0,253.68237995194903,528.427041256664
409,0.15,0.0,0.18,0.22,0.0,0.0,0.0,0.26,0.0,0.2,0.0,1.0,0.0,1.0,1.0,1.4,0.9,2.5,4.2,0.6,27.0,21.0,17.0,29.0,21.0,20.0,20.0,26.0,17.0,18.0,374.24350273552193,608.8687822663857
410,0.15,0.0,0.17,0.0,0.0,0.22,0.25,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3,2.6,0.2,2.5,0.9,20.0,18.0,17.0,28.0,11.0,11.0,29.0,27.0,28.0,20.0,446.868725554674,902.8270102335402
411,0.0,0.0,0.13,0.12,0.25,0.0,0.26,0.24,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9,0.8,0.2,3.4,1.2,14.0,22.0,18.0,27.0,12.0,22.0,22.0,25.0,12.0,30.0,377.1152131370866,678.2859999991475
412,0.0,0.22,0.21,0.0,0.23,0.16,0.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.9,1.5,1.0,0.4,21.0,27.0,21.0,14.0,12.0,19.0,20.0,22.0,22.0,14.0,271.85670237243653,494.79399984117384
413,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.15,0.22,1.0,0.0,0.0,1.0,0.0,3.5,2.2,1.4,2.5,0.0,16.0,12.0,14.0,19.0,28.0,23.0,16.0,17.0,14.0,26.0,300.2289798480184,581.0499994118205
414,0.18,0.0,0.19,0.18,0.0,0.0,0.0,0.24,0.0,0.22,0.0,1.0,1.0,0.0,0.0,0.2,0.5,1.0,2.2,4.3,17.0,20.0,11.0,27.0,12.0,17.0,17.0,15.0,11.0,16.0,411.35259352113087,722.4489595728953
415,0.0,0.15,0.29,0.0,0.16,0.18,0.0,0.22,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.6,0.2,1.0,1.2,12.0,27.0,24.0,24.0,12.0,29.0,13.0,27.0,12.0,23.0,456.3834786519764,931.7260000022486
416,0.18,0.19,0.0,0.0,0.0,0.24,0.17,0.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,1.1,4.1,1.3,0.8,16.0,19.0,23.0,23.0,19.0,20.0,28.0,13.0,27.0,16.0,361.8338087617818,570.943179679134
417,0.0,0.23,0.19,0.15,0.0,0.0,0.18,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3,3.1,1.0,0.6,2.4,11.0,18.0,10.0,12.0,28.0,12.0,26.0,15.0,26.0,27.0,379.44651068158004,829.6839191836541
418,0.0,0.0,0.0,0.23,0.2,0.0,0.0,0.23,0.15,0.19,1.0,1.0,0.0,0.0,0.0,1.4,2.8,0.9,1.5,1.1,22.0,29.0,20.0,12.0,17.0,25.0,26.0,13.0,29.0,13.0,374.3771121004123,655.8039999911583
419,0.26,0.18,0.2,0.0,0.17,0.0,0.0,0.19,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4,1.1,0.3,2.3,2.8,30.0,20.0,19.0,22.0,13.0,20.0,12.0,21.0,20.0,17.0,374.235645148791,657.9460000583886
420,0.22,0.0,0.22,0.0,0.0,0.15,0.17,0.24,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.2,0.9,1.0,0.9,4.6,24.0,11.0,13.0,27.0,13.0,23.0,29.0,26.0,28.0,20.0,480.7889989264207,941.050318368803
421,0.0,0.0,0.0,0.17,0.0,0.24,0.24,0.0,0.16,0.18,1.0,0.0,1.0,0.0,1.0,2.3,1.7,1.2,0.7,1.6,29.0,12.0,21.0,12.0,27.0,17.0,27.0,24.0,30.0,24.0,434.5563625531082,785.7370000115669
422,0.0,0.0,0.16,0.14,0.18,0.0,0.27,0.0,0.24,0.0,0.0,1.0,0.0,0.0,1.0,3.2,1.5,0.6,0.2,1.8,20.0,18.0,23.0,20.0,19.0,16.0,27.0,30.0,23.0,26.0,348.59841951045814,558.0010020230588
423,0.26,0.21,0.19,0.0,0.0,0.22,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9,1.7,3.4,1.8,1.0,17.0,14.0,29.0,29.0,14.0,15.0,26.0,25.0,11.0,20.0,432.18878324613263,756.1540003568701
424,0.17,0.19,0.0,0.0,0.22,0.0,0.0,0.0,0.21,0.2,1.0,1.0,0.0,0.0,0.0,1.7,2.0,1.3,3.6,0.7,15.0,17.0,14.0,13.0,27.0,22.0,13.0,22.0,15.0,26.0,350.6957515576049,553.8070005725259
425,0.2,0.19,0.22,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.5,1.8,1.9,0.2,3.2,11.0,13.0,20.0,26.0,15.0,25.0,30.0,17.0,28.0,24.0,336.4311807686903,583.4259989600735
426,0.27,0.0,0.0,0.28,0.11,0.0,0.0,0.22,0.12,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.6,0.6,1.8,1.4,24.0,21.0,12.0,18.0,19.0,16.0,12.0,15.0,13.0,20.0,444.31768789280557,807.8859831851227
427,0.0,0.0,0.0,0.15,0.0,0.22,0.0,0.22,0.21,0.2,0.0,0.0,1.0,0.0,1.0,0.2,3.2,4.9,0.5,0.4,21.0,26.0,11.0,14.0,12.0,18.0,24.0,17.0,25.0,14.0,373.7017328886915,763.7859943745871
428,0.0,0.19,0.0,0.24,0.0,0.16,0.19,0.0,0.0,0.21,0.0,1.0,0.0,0.0,1.0,0.9,1.0,2.6,1.4,1.7,14.0,24.0,21.0,13.0,25.0,22.0,19.0,28.0,27.0,30.0,346.41394316197585,605.50300088843
429,0.0,0.0,0.0,0.12,0.22,0.28,0.0,0.0,0.16,0.22,1.0,1.0,0.0,1.0,0.0,0.9,1.8,2.0,0.5,2.8,11.0,12.0,26.0,11.0,21.0,25.0,16.0,24.0,21.0,22.0,405.86633506354684,689.2840000971468
430,0.0,0.3,0.0,0.15,0.0,0.32,0.08,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,2.6,2.7,1.3,1.9,19.0,26.0,19.0,12.0,14.0,30.0,21.0,15.0,12.0,25.0,452.08498439846767,720.2259986827911
431,0.0,0.2,0.0,0.24,0.0,0.16,0.2,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,2.0,0.7,4.1,1.9,0.7,11.0,22.0,18.0,13.0,26.0,15.0,23.0,27.0,20.0,11.0,368.4221726762696,642.4479999387704
432,0.0,0.15,0.0,0.17,0.0,0.15,0.0,0.28,0.25,0.0,1.0,1.0,1.0,0.0,0.0,4.8,0.1,1.2,1.2,1.7,17.0,22.0,26.0,16.0,27.0,11.0,23.0,13.0,23.0,14.0,463.2636673012137,775.5400001853171
433,0.28,0.0,0.0,0.2,0.22,0.0,0.17,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,2.5,1.7,1.2,0.5,3.9,12.0,22.0,28.0,17.0,18.0,18.0,30.0,29.0,18.0,13.0,309.7040696293043,574.2100001132784
434,0.14,0.19,0.0,0.0,0.29,0.0,0.21,0.0,0.0,0.17,0.0,0.0,1.0,0.0,1.0,0.2,3.4,0.9,0.7,0.3,29.0,20.0,19.0,11.0,16.0,18.0,23.0,29.0,22.0,19.0,419.1360450374368,691.408000001199
435,0.0,0.0,0.0,0.0,0.21,0.23,0.2,0.16,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.9,0.4,0.7,2.8,4.0,20.0,25.0,15.0,26.0,27.0,20.0,16.0,28.0,30.0,17.0,353.5989795304849,671.554000229169
436,0.19,0.14,0.0,0.22,0.24,0.0,0.0,0.0,0.21,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.1,3.0,0.3,4.3,25.0,29.0,11.0,12.0,13.0,12.0,28.0,16.0,18.0,20.0,440.0668775945803,959.121999983021
437,0.21,0.21,0.0,0.0,0.0,0.0,0.21,0.2,0.16,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.8,3.1,0.1,3.2,18.0,27.0,28.0,29.0,11.0,20.0,29.0,23.0,10.0,26.0,483.4202557275441,1046.287000001211
438,0.15,0.0,0.21,0.0,0.14,0.35,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3,3.7,4.0,0.9,16.0,18.0,12.0,29.0,27.0,29.0,27.0,28.0,28.0,24.0,447.5010344122194,923.1039610304325
439,0.0,0.0,0.18,0.25,0.21,0.0,0.0,0.24,0.12,0.0,0.0,1.0,0.0,0.0,0.0,2.4,1.1,0.4,0.2,1.9,23.0,18.0,19.0,16.0,16.0,15.0,10.0,25.0,22.0,16.0,309.2507938108544,477.62194669341744
440,0.17,0.28,0.2,0.0,0.0,0.2,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.4,1.3,0.1,3.1,1.9,30.0,29.0,17.0,13.0,11.0,22.0,18.0,28.0,21.0,13.0,436.2515416281171,813.3939999987265
441,0.22,0.19,0.0,0.0,0.21,0.23,0.14,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4,2.4,1.7,0.8,1.0,19.0,22.0,18.0,17.0,21.0,21.0,29.0,21.0,13.0,29.0,429.34867426103045,644.7792035293807
442,0.21,0.22,0.2,0.0,0.17,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,4.1,0.5,0.2,0.4,2.4,25.0,13.0,29.0,27.0,14.0,15.0,25.0,22.0,27.0,29.0,475.63315222154205,905.0140000675481
443,0.25,0.14,0.25,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2,3.0,0.9,3.4,0.0,24.0,29.0,13.0,24.0,29.0,23.0,19.0,18.0,10.0,15.0,425.3218230297605,710.757996164434
444,0.0,0.19,0.19,0.19,0.0,0.22,0.0,0.0,0.0,0.21,1.0,0.0,1.0,1.0,0.0,1.6,0.9,1.1,4.6,1.2,25.0,15.0,23.0,20.0,18.0,29.0,25.0,16.0,20.0,23.0,358.89333597013,628.2640086790051
445,0.17,0.22,0.29,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.9,0.3,0.5,0.3,1.7,18.0,24.0,26.0,22.0,20.0,21.0,18.0,18.0,23.0,14.0,301.3259761867973,510.9670156161324
446,0.15,0.23,0.0,0.0,0.19,0.0,0.3,0.0,0.13,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.6,2.8,0.7,0.9,13.0,10.0,17.0,29.0,27.0,28.0,25.0,17.0,15.0,25.0,494.5357652757528,765.7120089517791
447,0.0,0.25,0.16,0.0,0.25,0.17,0.0,0.0,0.0,0.17,0.0,1.0,1.0,0.0,0.0,2.6,0.4,1.5,4.0,1.4,30.0,19.0,14.0,13.0,29.0,23.0,29.0,18.0,19.0,28.0,399.4996263044853,711.0277715063826
448,0.0,0.26,0.0,0.15,0.11,0.23,0.0,0.0,0.0,0.26,0.0,1.0,1.0,0.0,1.0,2.3,1.0,1.2,2.7,1.4,14.0,24.0,16.0,12.0,18.0,24.0,16.0,28.0,29.0,14.0,358.01960670650675,680.4550126528796
449,0.21,0.0,0.0,0.0,0.19,0.0,0.0,0.21,0.17,0.21,0.0,0.0,0.0,0.0,1.0,3.8,0.4,1.7,0.2,0.8,15.0,16.0,21.0,13.0,23.0,19.0,22.0,12.0,12.0,22.0,344.4213735526159,536.9049000650064
450,0.21,0.0,0.13,0.19,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1,0.1,4.2,0.4,2.0,23.0,25.0,19.0,12.0,25.0,11.0,20.0,18.0,18.0,20.0,350.2935260606296,611.3080010725081
451,0.0,0.19,0.26,0.0,0.0,0.0,0.0,0.19,0.16,0.21,1.0,1.0,1.0,0.0,0.0,0.1,4.0,0.2,4.3,0.7,18.0,23.0,26.0,15.0,15.0,29.0,18.0,26.0,24.0,13.0,412.08940633490397,831.186999891176
452,0.21,0.0,0.0,0.14,0.0,0.21,0.0,0.18,0.0,0.26,1.0,0.0,1.0,1.0,1.0,1.2,1.1,2.0,1.3,0.3,16.0,21.0,12.0,29.0,20.0,11.0,28.0,19.0,27.0,14.0,454.60844799110737,879.9939488889798
453,0.0,0.23,0.18,0.21,0.22,0.0,0.0,0.0,0.0,0.16,0.0,1.0,0.0,0.0,1.0,0.0,2.2,1.4,1.3,2.6,23.0,26.0,29.0,17.0,14.0,16.0,18.0,13.0,25.0,20.0,342.1146916965593,567.4059978642027
454,0.17,0.0,0.0,0.0,0.0,0.17,0.19,0.23,0.0,0.25,1.0,0.0,0.0,0.0,0.0,3.9,0.6,0.6,0.8,2.3,18.0,19.0,20.0,19.0,22.0,22.0,10.0,24.0,24.0,17.0,259.51776623331193,423.7210000073738
455,0.2,0.0,0.2,0.2,0.0,0.21,0.0,0.0,0.0,0.18,1.0,1.0,1.0,1.0,0.0,1.9,3.0,0.3,0.3,1.8,16.0,18.0,26.0,15.0,14.0,27.0,15.0,28.0,22.0,18.0,367.35188924459106,770.6169991183087
456,0.0,0.19,0.22,0.0,0.18,0.0,0.0,0.0,0.22,0.18,1.0,0.0,0.0,1.0,0.0,0.4,2.6,0.0,0.3,3.9,30.0,20.0,20.0,24.0,13.0,21.0,24.0,26.0,14.0,15.0,327.8084849061728,701.4610116930995
457,0.0,0.0,0.0,0.17,0.16,0.14,0.0,0.0,0.21,0.32,0.0,1.0,1.0,0.0,0.0,3.6,1.2,0.2,0.0,0.5,17.0,17.0,30.0,22.0,16.0,28.0,24.0,14.0,27.0,16.0,370.56319384464433,753.4900092467515
458,0.13,0.26,0.0,0.0,0.24,0.27,0.0,0.09,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.1,2.8,0.0,2.0,14.0,24.0,25.0,14.0,22.0,17.0,17.0,20.0,15.0,11.0,457.95601402958096,858.76299993544
459,0.0,0.0,0.22,0.0,0.0,0.0,0.2,0.22,0.18,0.18,0.0,1.0,1.0,1.0,0.0,1.3,3.2,0.8,0.6,3.2,27.0,18.0,22.0,21.0,13.0,15.0,16.0,14.0,14.0,19.0,375.2018056156864,616.4919941519898
460,0.0,0.0,0.22,0.23,0.12,0.28,0.0,0.0,0.16,0.0,1.0,0.0,0.0,0.0,1.0,2.8,1.9,3.6,0.6,0.8,20.0,29.0,11.0,14.0,12.0,13.0,24.0,21.0,13.0,11.0,441.3298306973251,730.4769830614695
461,0.19,0.0,0.18,0.22,0.0,0.21,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,1.8,2.0,0.5,3.4,1.6,17.0,29.0,28.0,25.0,14.0,21.0,13.0,13.0,17.0,14.0,357.00524864812155,613.7739999574961
462,0.18,0.0,0.11,0.0,0.32,0.0,0.0,0.0,0.2,0.19,1.0,1.0,1.0,1.0,0.0,1.5,2.5,0.7,0.3,2.0,15.0,24.0,18.0,21.0,26.0,19.0,18.0,24.0,28.0,30.0,368.0921299707325,755.7220001417338
463,0.0,0.0,0.2,0.0,0.19,0.0,0.2,0.2,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.8,0.5,2.6,0.9,2.9,12.0,11.0,21.0,13.0,14.0,26.0,13.0,11.0,18.0,11.0,409.213303343297,826.4169999929107
464,0.2,0.17,0.19,0.21,0.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.5,2.0,3.8,0.4,12.0,22.0,20.0,14.0,23.0,22.0,24.0,13.0,13.0,27.0,347.7158545039232,741.0429999654543
465,0.16,0.28,0.0,0.24,0.25,0.0,0.08,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3,2.9,3.6,1.4,1.3,20.0,24.0,28.0,21.0,20.0,21.0,28.0,18.0,18.0,20.0,344.18523687404235,557.9289994652331
466,0.0,0.21,0.0,0.0,0.09,0.18,0.0,0.2,0.32,0.0,1.0,0.0,1.0,1.0,1.0,0.7,4.8,1.2,0.7,0.8,21.0,21.0,15.0,17.0,23.0,20.0,28.0,13.0,13.0,22.0,497.38187292056125,806.7700000110092
467,0.0,0.17,0.2,0.0,0.22,0.0,0.0,0.24,0.18,0.0,0.0,0.0,1.0,1.0,0.0,2.5,3.0,1.2,1.5,1.3,26.0,11.0,25.0,24.0,21.0,18.0,21.0,26.0,16.0,20.0,269.8758533081884,457.1289999971288
468,0.0,0.16,0.0,0.18,0.26,0.0,0.0,0.22,0.18,0.0,1.0,0.0,1.0,1.0,1.0,3.3,0.3,2.0,3.7,0.7,26.0,22.0,29.0,14.0,17.0,23.0,27.0,27.0,28.0,14.0,458.1385581305868,865.1800049909356
469,0.0,0.0,0.22,0.0,0.15,0.0,0.17,0.24,0.22,0.0,0.0,1.0,1.0,0.0,0.0,0.7,3.3,0.2,1.8,1.9,21.0,20.0,18.0,15.0,21.0,13.0,23.0,19.0,15.0,12.0,388.2490641561588,504.91003074190286
470,0.0,0.0,0.0,0.13,0.23,0.0,0.23,0.23,0.18,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.2,0.2,3.5,1.6,24.0,17.0,19.0,15.0,23.0,16.0,23.0,30.0,26.0,30.0,443.7717607474388,888.7960000000502
471,0.0,0.0,0.0,0.0,0.18,0.0,0.23,0.14,0.21,0.24,0.0,0.0,0.0,1.0,1.0,0.7,3.0,0.4,0.8,3.0,13.0,16.0,26.0,27.0,23.0,18.0,13.0,19.0,11.0,11.0,416.4714384603929,696.0700000001192
472,0.0,0.19,0.21,0.15,0.0,0.27,0.0,0.0,0.0,0.19,0.0,1.0,1.0,0.0,0.0,3.1,1.3,2.0,0.3,1.1,21.0,25.0,25.0,13.0,19.0,22.0,21.0,22.0,19.0,28.0,364.8673481139062,484.99300007392316
473,0.0,0.0,0.0,0.22,0.2,0.0,0.17,0.22,0.19,0.0,1.0,1.0,1.0,1.0,1.0,2.2,1.0,0.4,0.0,2.3,17.0,21.0,22.0,19.0,22.0,16.0,27.0,12.0,29.0,25.0,451.23317464942187,885.537997041743
474,0.0,0.0,0.0,0.0,0.18,0.2,0.2,0.0,0.19,0.23,0.0,1.0,0.0,0.0,0.0,2.1,1.3,1.3,0.3,3.9,26.0,24.0,24.0,27.0,20.0,13.0,15.0,25.0,18.0,10.0,315.49646373703325,538.8220304599269
475,0.0,0.09,0.27,0.0,0.17,0.21,0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.0,2.3,0.5,4.1,1.2,0.4,14.0,10.0,13.0,14.0,30.0,12.0,14.0,17.0,13.0,11.0,496.7549260301368,978.301065500168
476,0.0,0.0,0.16,0.16,0.23,0.0,0.0,0.27,0.0,0.17,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.4,3.2,0.5,28.0,11.0,17.0,17.0,28.0,19.0,17.0,30.0,28.0,20.0,469.28173827151113,958.5909827291091
477,0.22,0.0,0.14,0.22,0.0,0.21,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.3,3.0,1.9,0.4,0.5,13.0,18.0,21.0,26.0,16.0,22.0,20.0,26.0,12.0,27.0,321.54957851111874,661.2489999838051
478,0.15,0.25,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.19,0.0,1.0,0.0,0.0,1.0,2.2,0.4,2.7,2.4,2.2,13.0,27.0,23.0,17.0,20.0,29.0,18.0,12.0,10.0,25.0,399.2840009480161,617.2839999880351
479,0.0,0.0,0.0,0.23,0.17,0.22,0.25,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.0,3.4,0.9,0.8,1.2,0.2,15.0,25.0,10.0,22.0,29.0,15.0,16.0,13.0,26.0,15.0,408.5599827163329,648.1629996085795
480,0.0,0.21,0.0,0.24,0.0,0.21,0.0,0.0,0.23,0.11,0.0,0.0,0.0,1.0,1.0,1.6,3.5,0.3,0.7,3.9,23.0,10.0,17.0,20.0,21.0,13.0,21.0,27.0,16.0,13.0,403.5617381169357,625.3119999808462
481,0.25,0.0,0.23,0.0,0.0,0.15,0.16,0.0,0.21,0.0,1.0,0.0,0.0,1.0,1.0,1.3,0.1,4.1,1.9,1.5,21.0,19.0,22.0,16.0,12.0,28.0,27.0,27.0,23.0,17.0,404.4610960248775,689.2120000058862
482,0.15,0.23,0.0,0.24,0.0,0.14,0.0,0.0,0.0,0.24,1.0,0.0,1.0,1.0,1.0,0.8,1.8,0.2,3.2,3.6,29.0,14.0,12.0,17.0,12.0,22.0,23.0,14.0,27.0,27.0,494.7807894541325,890.1459999999757
483,0.15,0.19,0.0,0.17,0.0,0.0,0.0,0.23,0.26,0.0,1.0,0.0,0.0,1.0,1.0,2.5,0.0,0.5,3.3,0.2,18.0,18.0,23.0,15.0,26.0,20.0,19.0,13.0,25.0,13.0,395.8994160464698,704.5119999209304
484,0.0,0.24,0.0,0.2,0.2,0.19,0.17,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,0.1,0.3,2.7,19.0,28.0,15.0,11.0,24.0,15.0,23.0,17.0,21.0,29.0,528.3849308682213,981.5860022160201
485,0.0,0.17,0.2,0.0,0.0,0.0,0.21,0.2,0.22,0.0,1.0,1.0,1.0,0.0,1.0,3.8,2.1,0.6,0.1,2.0,30.0,24.0,25.0,14.0,14.0,15.0,26.0,28.0,26.0,28.0,365.43153959394743,938.4940014654553
486,0.0,0.0,0.21,0.18,0.26,0.0,0.0,0.16,0.0,0.2,1.0,1.0,1.0,1.0,1.0,0.7,2.0,0.0,1.9,2.1,12.0,24.0,28.0,28.0,28.0,19.0,29.0,21.0,22.0,17.0,428.96320594416426,948.8169992997823
487,0.22,0.19,0.2,0.0,0.19,0.0,0.0,0.21,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.2,1.8,1.9,0.8,18.0,22.0,14.0,19.0,13.0,16.0,10.0,18.0,15.0,29.0,337.7267858612004,615.2949996058651
488,0.23,0.0,0.2,0.0,0.0,0.0,0.22,0.14,0.21,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.2,2.6,0.2,1.4,19.0,13.0,22.0,15.0,24.0,24.0,12.0,29.0,16.0,18.0,346.0386440094536,659.5300000005487
489,0.16,0.16,0.0,0.23,0.0,0.27,0.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4,0.5,0.2,4.7,3.0,27.0,23.0,14.0,20.0,17.0,19.0,29.0,26.0,13.0,28.0,414.8590026269927,724.9420032866303
490,0.22,0.0,0.19,0.0,0.19,0.0,0.19,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,3.4,0.5,0.4,4.6,23.0,14.0,17.0,21.0,29.0,23.0,14.0,10.0,17.0,20.0,360.526313300812,642.5200312323915
491,0.0,0.17,0.0,0.0,0.0,0.11,0.29,0.18,0.0,0.25,1.0,1.0,0.0,1.0,0.0,2.6,1.9,3.0,1.1,0.5,15.0,14.0,13.0,20.0,12.0,20.0,21.0,26.0,17.0,21.0,355.8828697354444,584.4520005562417
492,0.0,0.0,0.16,0.25,0.0,0.0,0.23,0.2,0.16,0.0,0.0,0.0,1.0,1.0,0.0,0.6,3.4,1.7,0.8,1.9,15.0,11.0,19.0,22.0,15.0,15.0,22.0,19.0,17.0,21.0,380.7678963030739,477.6580000431722
493,0.15,0.0,0.0,0.0,0.0,0.22,0.21,0.22,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.7,1.2,0.1,4.5,3.2,13.0,12.0,29.0,19.0,11.0,19.0,17.0,17.0,28.0,25.0,451.46101057531143,763.4982242155892
494,0.0,0.0,0.16,0.19,0.0,0.2,0.23,0.23,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.4,0.4,1.4,3.3,1.4,20.0,21.0,28.0,23.0,18.0,11.0,18.0,26.0,17.0,13.0,364.2401898141459,628.686996502098
495,0.0,0.15,0.21,0.26,0.0,0.21,0.0,0.17,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.8,1.0,3.5,1.3,1.4,27.0,18.0,26.0,22.0,17.0,20.0,20.0,15.0,24.0,17.0,317.4701986352295,518.463996329904
496,0.0,0.0,0.0,0.13,0.0,0.3,0.17,0.31,0.0,0.1,1.0,1.0,0.0,0.0,0.0,1.9,1.0,0.9,2.2,0.2,29.0,11.0,11.0,27.0,14.0,28.0,16.0,27.0,28.0,11.0,507.44447907550057,896.4910001773018
497,0.2,0.0,0.23,0.0,0.22,0.15,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,2.3,1.4,0.9,3.6,0.2,12.0,22.0,18.0,26.0,23.0,13.0,21.0,21.0,27.0,11.0,382.9194124027016,616.0059883590716
498,0.0,0.16,0.0,0.15,0.3,0.0,0.23,0.0,0.17,0.0,0.0,1.0,0.0,0.0,1.0,1.1,2.3,4.3,2.0,0.1,13.0,22.0,27.0,18.0,25.0,16.0,28.0,11.0,19.0,17.0,386.7389010122861,634.591000110613
499,0.0,0.16,0.3,0.0,0.0,0.16,0.0,0.21,0.0,0.17,0.0,0.0,1.0,0.0,1.0,0.1,2.9,0.6,1.4,0.0,23.0,16.0,17.0,17.0,17.0,21.0,16.0,15.0,13.0,20.0,367.864562792524,573.6339999167499
